,quartervalue,avgkw
1523,7/20/2018 14:15,157.10803
1524,7/20/2018 14:30,154.43005
1525,7/20/2018 14:45,157.22774
1526,7/20/2018 15:00,155.95258
1527,7/20/2018 15:15,156.7591
1528,7/20/2018 15:30,156.96628
1529,7/20/2018 15:45,157.63292
1530,7/20/2018 16:00,160.6848
1531,7/20/2018 16:15,160.4361
1532,7/20/2018 16:30,160.67517
1533,7/20/2018 16:45,158.04622
1534,7/20/2018 17:00,158.50139
1535,7/20/2018 17:15,160.35635
1536,7/20/2018 17:30,160.30838
1537,7/20/2018 17:45,158.72803
1538,7/20/2018 18:00,159.33183
1539,7/20/2018 18:15,156.69633
1540,7/20/2018 18:30,158.06023
1541,7/20/2018 18:45,158.62299
1542,7/20/2018 19:00,158.62416
1543,7/20/2018 19:15,158.2902
1544,7/20/2018 19:30,159.83073
1545,7/20/2018 19:45,159.6015
1546,7/20/2018 20:00,157.09776
1547,7/20/2018 20:15,156.62236
1548,7/20/2018 20:30,159.92535
1549,7/20/2018 20:45,159.6144
1550,7/20/2018 21:00,157.0589
1551,7/20/2018 21:15,157.4532
1552,7/20/2018 21:30,159.79474
1553,7/20/2018 21:45,160.21236
1554,7/20/2018 22:00,159.48912
1555,7/20/2018 22:15,157.33342
1556,7/20/2018 22:30,159.1311
1557,7/20/2018 22:45,157.7593
1558,7/20/2018 23:00,156.34103
1559,7/20/2018 23:15,157.1301
1560,7/20/2018 23:30,159.03764
1561,7/20/2018 23:45,157.91757
1562,7/21/2018 0:00,156.75426
1563,7/21/2018 0:15,158.96149
1564,7/21/2018 0:30,160.69743
1565,7/21/2018 0:45,158.35004
1566,7/21/2018 1:00,159.18665
1567,7/21/2018 1:15,154.64546
1568,7/21/2018 1:30,157.59288
1569,7/21/2018 1:45,157.46365
1570,7/21/2018 2:00,159.57693
1571,7/21/2018 2:15,158.83499
1572,7/21/2018 2:30,154.51
1573,7/21/2018 2:45,153.56195
1574,7/21/2018 3:00,155.06253
1575,7/21/2018 3:15,156.9471
1576,7/21/2018 3:30,156.409
1577,7/21/2018 3:45,157.56421
1578,7/21/2018 4:00,159.09956
1579,7/21/2018 4:15,157.34348
1580,7/21/2018 4:30,156.29451
1581,7/21/2018 4:45,157.83171
1582,7/21/2018 5:00,157.83887
1583,7/21/2018 5:15,160.71957
1584,7/21/2018 5:30,158.42764
1585,7/21/2018 5:45,157.48105
1586,7/21/2018 6:00,159.47005
1587,7/21/2018 6:15,159.04167
1588,7/21/2018 6:30,156.8426
1589,7/21/2018 6:45,156.4427
1590,7/25/2018 7:00,156.55627
1591,7/25/2018 7:15,161.7884
1592,7/25/2018 7:30,158.42482
1593,7/25/2018 7:45,156.96794
1594,7/25/2018 8:00,157.54164
1595,7/25/2018 8:15,160.60843
1596,7/25/2018 8:30,157.86916
1597,7/25/2018 8:45,159.72603
1598,7/25/2018 9:00,161.05608
1599,7/25/2018 9:15,158.60011
1600,7/25/2018 9:30,156.4242
1601,7/25/2018 9:45,158.22244
1602,7/25/2018 10:00,159.2707
1603,7/25/2018 10:15,159.28954
1604,7/25/2018 10:30,159.85312
1605,7/25/2018 10:45,160.80734
1606,7/25/2018 11:00,160.52057
1607,7/25/2018 11:15,160.79333
1608,7/25/2018 11:30,160.94043
1609,7/25/2018 11:45,161.30476
1610,7/25/2018 12:00,161.3105
1611,7/25/2018 12:15,159.11325
1612,7/25/2018 12:30,159.46213
1613,7/25/2018 12:45,159.59311
1614,7/25/2018 13:00,157.64937
1615,7/25/2018 13:15,160.73766
1616,7/25/2018 13:30,160.37325
1617,7/25/2018 13:45,160.22882
1618,7/25/2018 14:00,159.01906
1619,7/25/2018 14:15,158.16629
1620,7/25/2018 14:30,157.8795
1621,7/25/2018 14:45,155.3631
1622,7/25/2018 15:00,156.7721
1623,7/25/2018 15:15,158.60956
1624,7/25/2018 15:30,160.97086
1625,7/25/2018 15:45,161.9106
1626,7/25/2018 16:00,161.83408
1627,7/25/2018 16:15,159.85939
1628,7/25/2018 16:30,161.01833
1629,7/25/2018 16:45,159.82632
1630,7/25/2018 17:00,159.9066
1631,7/25/2018 17:15,162.47137
1632,7/25/2018 17:30,161.13449
1633,7/25/2018 17:45,162.44609
1634,7/25/2018 18:00,161.07144
1635,7/25/2018 18:15,160.22247
1636,7/25/2018 18:30,157.62207
1637,7/25/2018 18:45,161.51726
1638,7/25/2018 19:00,160.63087
1639,7/25/2018 19:15,160.65681
1640,7/25/2018 19:30,159.96095
1641,7/25/2018 19:45,160.98636
1642,7/25/2018 20:00,159.19365
1643,7/25/2018 20:15,160.47307
1644,7/25/2018 20:30,158.95004
1645,7/25/2018 20:45,157.79402
1646,7/25/2018 21:00,158.68573
1647,7/25/2018 21:15,155.75217
1648,7/25/2018 21:30,158.2045
1649,7/25/2018 21:45,157.29424
1650,7/25/2018 22:00,161.1952
1651,7/25/2018 22:15,159.87877
1652,7/25/2018 22:30,159.30562
1653,7/25/2018 22:45,160.35066
1654,7/25/2018 23:00,159.20123
1655,7/25/2018 23:15,158.97073
1656,7/25/2018 23:30,159.0882
1657,7/25/2018 23:45,161.38814
1658,7/26/2018 0:00,159.24257
1659,7/26/2018 0:15,157.49391
1660,7/26/2018 0:30,158.47643
1661,7/26/2018 0:45,157.96736
1662,7/26/2018 1:00,159.3643
1663,7/26/2018 1:15,159.96017
1664,7/26/2018 1:30,159.22508
1665,7/26/2018 1:45,155.85564
1666,7/26/2018 2:00,159.39734
1667,7/26/2018 2:15,158.09439
1668,7/26/2018 2:30,157.012
1669,7/26/2018 2:45,158.42796
1670,7/26/2018 3:00,156.51083
1671,7/26/2018 3:15,157.5246
1672,7/26/2018 3:30,156.86594
1673,7/26/2018 3:45,157.36827
1674,7/26/2018 4:00,158.7465
1675,7/26/2018 4:15,159.41217
1676,7/26/2018 4:30,155.05206
1677,7/26/2018 4:45,155.12373
1678,7/26/2018 5:00,156.39252
1679,7/26/2018 5:15,161.68034
1680,7/26/2018 5:30,159.92009
1681,7/26/2018 5:45,159.08665
1682,7/26/2018 6:00,158.64291
1683,7/26/2018 6:15,161.73096
1684,7/26/2018 6:30,160.71802
1685,7/26/2018 6:45,156.48007
1686,7/7/2018 7:00,178.62529
1687,7/7/2018 7:15,180.30142
1688,7/7/2018 7:30,177.84348
1689,7/7/2018 7:45,156.12537
1690,7/7/2018 8:00,177.14955
1691,7/7/2018 8:15,180.46329
1692,7/7/2018 8:30,202.23769
1693,7/7/2018 8:45,177.21622
1694,7/7/2018 9:00,177.26103
1695,7/7/2018 9:15,178.14412
1696,7/7/2018 9:30,177.41034
1697,7/7/2018 9:45,175.5573
1698,7/7/2018 10:00,176.14882
1699,7/7/2018 10:15,176.51093
1700,7/7/2018 10:30,176.32086
1701,7/7/2018 10:45,176.44485
1702,7/7/2018 11:00,175.06505
1703,7/7/2018 11:15,178.14854
1704,7/7/2018 11:30,178.46782
1705,7/7/2018 11:45,179.23419
1706,7/7/2018 12:00,178.94861
1707,7/7/2018 12:15,179.17383
1708,7/7/2018 12:30,178.36594
1709,7/7/2018 12:45,176.95137
1710,7/7/2018 13:00,176.68752
1711,7/7/2018 13:15,158.40656
1712,7/7/2018 13:30,157.032
1713,7/7/2018 13:45,156.63145
1714,7/7/2018 14:00,177.44907
1715,7/7/2018 14:15,177.08292
1716,7/7/2018 14:30,156.49776
1717,7/7/2018 14:45,178.24059
1718,7/7/2018 15:00,179.99985
1719,7/7/2018 15:15,178.59299
1720,7/7/2018 15:30,176.57324
1721,7/7/2018 15:45,177.5689
1722,7/7/2018 16:00,176.96228
1723,7/7/2018 16:15,175.1658
1724,7/7/2018 16:30,175.58525
1725,7/7/2018 16:45,176.64908
1726,7/7/2018 17:00,179.0764
1727,7/7/2018 17:15,153.5491
1728,7/7/2018 17:30,155.74791
1729,7/7/2018 17:45,155.14758
1730,7/7/2018 18:00,153.34564
1731,7/7/2018 18:15,173.78839
1732,7/7/2018 18:30,150.5519
1733,7/7/2018 18:45,175.85527
1734,7/7/2018 19:00,153.60739
1735,7/7/2018 19:15,152.95169
1736,7/7/2018 19:30,152.94348
1737,7/7/2018 19:45,154.13257
1738,7/7/2018 20:00,174.3886
1739,7/7/2018 20:15,152.85791
1740,7/7/2018 20:30,155.13953
1741,7/7/2018 20:45,157.63402
1742,7/7/2018 21:00,178.9028
1743,7/7/2018 21:15,199.83533
1744,7/7/2018 21:30,177.72911
1745,7/7/2018 21:45,176.92572
1746,7/7/2018 22:00,173.30254
1747,7/7/2018 22:15,171.68454
1748,7/7/2018 22:30,173.88618
1749,7/7/2018 22:45,176.45456
1750,7/7/2018 23:00,177.27304
1751,7/7/2018 23:15,155.05795
1752,7/7/2018 23:30,156.26253
1753,7/7/2018 23:45,155.4617
1754,7/8/2018 0:00,176.19098
1755,7/8/2018 0:15,178.31213
1756,7/8/2018 0:30,157.4088
1757,7/8/2018 0:45,176.11124
1758,7/8/2018 1:00,176.27151
1759,7/8/2018 1:15,182.15671
1760,7/8/2018 1:30,181.95987
1761,7/8/2018 1:45,157.27808
1762,7/8/2018 2:00,178.43805
1763,7/8/2018 2:15,177.56496
1764,7/8/2018 2:30,153.81247
1765,7/8/2018 2:45,175.48503
1766,7/8/2018 3:00,177.5593
1767,7/8/2018 3:15,158.43332
1768,7/8/2018 3:30,155.99101
1769,7/8/2018 3:45,154.7258
1770,7/8/2018 4:00,177.05444
1771,7/8/2018 4:15,182.29741
1772,7/8/2018 4:30,175.98795
1773,7/8/2018 4:45,174.89284
1774,7/8/2018 5:00,177.26039
1775,7/8/2018 5:15,182.65077
1776,7/8/2018 5:30,155.67833
1777,7/8/2018 5:45,154.24136
1778,7/8/2018 6:00,153.12633
1779,7/8/2018 6:15,177.74911
1780,7/8/2018 6:30,176.03706
1781,7/8/2018 6:45,178.16417
1782,8/24/2018 7:00,157.52429
1783,8/24/2018 7:15,161.45749
1784,8/24/2018 7:30,159.88553
1785,8/24/2018 7:45,155.91402
1786,8/24/2018 8:00,155.63025
1787,8/24/2018 8:15,159.18011
1788,8/24/2018 8:30,158.33249
1789,8/24/2018 8:45,157.48471
1790,8/24/2018 9:00,156.23886
1791,8/24/2018 9:15,158.10968
1792,8/24/2018 9:30,156.60484
1793,8/24/2018 9:45,154.78606
1794,8/24/2018 10:00,154.22757
1795,8/24/2018 10:15,154.73848
1796,8/24/2018 10:30,153.26413
1797,8/24/2018 10:45,153.18877
1798,8/24/2018 11:00,152.11241
1799,8/24/2018 11:15,152.16646
1800,8/24/2018 11:30,152.45457
1801,8/24/2018 11:45,153.39067
1802,8/24/2018 12:00,153.00136
1803,8/24/2018 12:15,155.91736
1804,8/24/2018 12:30,156.0899
1805,8/24/2018 12:45,155.01685
1806,8/24/2018 13:00,154.8953
1807,8/24/2018 13:15,154.07439
1808,8/24/2018 13:30,154.03502
1809,8/24/2018 13:45,154.66621
1810,8/24/2018 14:00,151.6025
1811,8/24/2018 14:15,155.2099
1812,8/24/2018 14:30,155.68123
1813,8/24/2018 14:45,153.86575
1814,8/24/2018 15:00,152.58406
1815,8/24/2018 15:15,155.21362
1816,8/24/2018 15:30,154.75664
1817,8/24/2018 15:45,156.48065
1818,8/24/2018 16:00,157.09506
1819,8/24/2018 16:15,156.7588
1820,8/24/2018 16:30,156.29094
1821,8/24/2018 16:45,157.2843
1822,8/24/2018 17:00,159.7797
1823,8/24/2018 17:15,158.2434
1824,8/24/2018 17:30,157.72066
1825,8/24/2018 17:45,157.3503
1826,8/24/2018 18:00,155.10326
1827,8/24/2018 18:15,155.71397
1828,8/24/2018 18:30,157.83794
1829,8/24/2018 18:45,158.7302
1830,8/24/2018 19:00,158.52968
1831,8/24/2018 19:15,158.74797
1832,8/24/2018 19:30,159.32018
1833,8/24/2018 19:45,160.35971
1834,8/24/2018 20:00,156.51999
1835,8/24/2018 20:15,158.51987
1836,8/24/2018 20:30,157.32027
1837,8/24/2018 20:45,156.39201
1838,8/24/2018 21:00,156.27882
1839,8/24/2018 21:15,154.93619
1840,8/24/2018 21:30,157.0677
1841,8/24/2018 21:45,156.75072
1842,8/24/2018 22:00,156.11926
1843,8/24/2018 22:15,155.23848
1844,8/24/2018 22:30,154.80702
1845,8/24/2018 22:45,155.51463
1846,8/24/2018 23:00,155.11516
1847,8/24/2018 23:15,155.65344
1848,8/24/2018 23:30,155.4471
1849,8/24/2018 23:45,155.8912
1850,8/25/2018 0:00,153.74387
1851,8/25/2018 0:15,155.04842
1852,8/25/2018 0:30,156.85484
1853,8/25/2018 0:45,155.78871
1854,8/25/2018 1:00,155.19981
1855,8/25/2018 1:15,154.69601
1856,8/25/2018 1:30,153.56439
1857,8/25/2018 1:45,157.71968
1858,8/25/2018 2:00,156.4663
1859,8/25/2018 2:15,152.18597
1860,8/25/2018 2:30,154.56119
1861,8/25/2018 2:45,154.47609
1862,8/25/2018 3:00,153.92297
1863,8/25/2018 3:15,157.77293
1864,8/25/2018 3:30,157.29109
1865,8/25/2018 3:45,152.80925
1866,8/25/2018 4:00,155.2985
1867,8/25/2018 4:15,160.5461
1868,8/25/2018 4:30,158.61955
1869,8/25/2018 4:45,156.0209
1870,8/25/2018 5:00,155.94946
1871,8/25/2018 5:15,160.53835
1872,8/25/2018 5:30,158.81197
1873,8/25/2018 5:45,155.78496
1874,8/25/2018 6:00,159.39189
1875,8/25/2018 6:15,162.6637
1876,8/25/2018 6:30,160.5539
1877,8/25/2018 6:45,159.77617
1878,8/20/2018 7:00,154.3019
1879,8/20/2018 7:15,154.3411
1880,8/20/2018 7:30,152.4017
1881,8/20/2018 7:45,151.23422
1882,8/20/2018 8:00,154.42868
1883,8/20/2018 8:15,154.20714
1884,8/20/2018 8:30,153.87744
1885,8/20/2018 8:45,154.39935
1886,8/20/2018 9:00,155.78345
1887,8/20/2018 9:15,154.8389
1888,8/20/2018 9:30,154.4503
1889,8/20/2018 9:45,151.82277
1890,8/20/2018 10:00,153.2775
1891,8/20/2018 10:15,153.29242
1892,8/20/2018 10:30,155.25029
1893,8/20/2018 10:45,155.2136
1894,8/20/2018 11:00,154.68019
1895,8/20/2018 11:15,159.35928
1896,8/20/2018 11:30,158.69785
1897,8/20/2018 11:45,157.51576
1898,8/20/2018 12:00,154.80324
1899,8/20/2018 12:15,155.89859
1900,8/20/2018 12:30,156.23834
1901,8/20/2018 12:45,154.6126
1902,8/20/2018 13:00,151.15685
1903,8/20/2018 13:15,154.31363
1904,8/20/2018 13:30,155.00441
1905,8/20/2018 13:45,153.70813
1906,8/20/2018 14:00,152.8327
1907,8/20/2018 14:15,150.31392
1908,8/20/2018 14:30,148.5401
1909,8/20/2018 14:45,149.53235
1910,8/20/2018 15:00,148.56607
1911,8/20/2018 15:15,151.65193
1912,8/20/2018 15:30,155.21777
1913,8/20/2018 15:45,156.13823
1914,8/20/2018 16:00,154.78412
1915,8/20/2018 16:15,155.96735
1916,8/20/2018 16:30,154.35553
1917,8/20/2018 16:45,156.51355
1918,8/20/2018 17:00,156.58884
1919,8/20/2018 17:15,155.1421
1920,8/20/2018 17:30,156.0893
1921,8/20/2018 17:45,158.70462
1922,8/20/2018 18:00,159.05916
1923,8/20/2018 18:15,157.65097
1924,8/20/2018 18:30,155.57921
1925,8/20/2018 18:45,158.11032
1926,8/20/2018 19:00,159.854
1927,8/20/2018 19:15,157.72736
1928,8/20/2018 19:30,157.77577
1929,8/20/2018 19:45,158.60608
1930,8/20/2018 20:00,158.95815
1931,8/20/2018 20:15,157.85881
1932,8/20/2018 20:30,156.67621
1933,8/20/2018 20:45,156.81682
1934,8/20/2018 21:00,157.59193
1935,8/20/2018 21:15,157.91838
1936,8/20/2018 21:30,157.9015
1937,8/20/2018 21:45,157.055
1938,8/20/2018 22:00,156.26291
1939,8/20/2018 22:15,158.35503
1940,8/20/2018 22:30,157.18187
1941,8/20/2018 22:45,157.09998
1942,8/20/2018 23:00,155.18536
1943,8/20/2018 23:15,155.94313
1944,8/20/2018 23:30,156.89423
1945,8/20/2018 23:45,154.23645
1946,8/21/2018 0:00,152.46086
1947,8/21/2018 0:15,153.16284
1948,8/21/2018 0:30,156.90384
1949,8/21/2018 0:45,156.85612
1950,8/21/2018 1:00,155.93599
1951,8/21/2018 1:15,160.1888
1952,8/21/2018 1:30,158.45993
1953,8/21/2018 1:45,155.82048
1954,8/21/2018 2:00,155.92844
1955,8/21/2018 2:15,155.94899
1956,8/21/2018 2:30,156.48392
1957,8/21/2018 2:45,155.46466
1958,8/21/2018 3:00,159.51503
1959,8/21/2018 3:15,162.4103
1960,8/21/2018 3:30,157.43893
1961,8/21/2018 3:45,156.31253
1962,8/21/2018 4:00,155.20856
1963,8/21/2018 4:15,157.63646
1964,8/21/2018 4:30,155.32454
1965,8/21/2018 4:45,156.40718
1966,8/21/2018 5:00,156.89525
1967,8/21/2018 5:15,159.32422
1968,8/21/2018 5:30,156.66891
1969,8/21/2018 5:45,155.24449
1970,8/21/2018 6:00,155.75258
1971,8/21/2018 6:15,154.65611
1972,8/21/2018 6:30,152.64882
1973,8/21/2018 6:45,154.54303
1974,7/6/2018 7:00,174.24567
1975,7/6/2018 7:15,160.23909
1976,7/6/2018 7:30,157.48003
1977,7/6/2018 7:45,176.9674
1978,7/6/2018 8:00,155.4357
1979,7/6/2018 8:15,156.98099
1980,7/6/2018 8:30,156.11078
1981,7/6/2018 8:45,177.097
1982,7/6/2018 9:00,179.25575
1983,7/6/2018 9:15,157.63669
1984,7/6/2018 9:30,179.46356
1985,7/6/2018 9:45,178.81235
1986,7/6/2018 10:00,177.55586
1987,7/6/2018 10:15,155.17017
1988,7/6/2018 10:30,176.34691
1989,7/6/2018 10:45,177.60301
1990,7/6/2018 11:00,176.55869
1991,7/6/2018 11:15,180.65846
1992,7/6/2018 11:30,179.74019
1993,7/6/2018 11:45,178.43602
1994,7/6/2018 12:00,179.32399
1995,7/6/2018 12:15,183.02228
1996,7/6/2018 12:30,158.15799
1997,7/6/2018 12:45,159.98755
1998,7/6/2018 13:00,178.49213
1999,7/6/2018 13:15,155.29735
2000,7/6/2018 13:30,155.58463
2001,7/6/2018 13:45,155.98683
2002,7/6/2018 14:00,154.66425
2003,7/6/2018 14:15,157.44434
2004,7/6/2018 14:30,156.45535
2005,7/6/2018 14:45,175.65443
2006,7/6/2018 15:00,177.45963
2007,7/6/2018 15:15,155.3978
2008,7/6/2018 15:30,156.95763
2009,7/6/2018 15:45,157.16745
2010,7/6/2018 16:00,177.66629
2011,7/6/2018 16:15,157.29549
2012,7/6/2018 16:30,156.0176
2013,7/6/2018 16:45,179.49435
2014,7/6/2018 17:00,179.31789
2015,7/6/2018 17:15,157.1353
2016,7/6/2018 17:30,155.9113
2017,7/6/2018 17:45,178.61177
2018,7/6/2018 18:00,179.3173
2019,7/6/2018 18:15,180.07408
2020,7/6/2018 18:30,179.49164
2021,7/6/2018 18:45,177.84879
2022,7/6/2018 19:00,157.86087
2023,7/6/2018 19:15,181.4731
2024,7/6/2018 19:30,158.42067
2025,7/6/2018 19:45,200.87285
2026,7/6/2018 20:00,178.33478
2027,7/6/2018 20:15,178.07889
2028,7/6/2018 20:30,178.33215
2029,7/6/2018 20:45,179.6852
2030,7/6/2018 21:00,158.13058
2031,7/6/2018 21:15,156.59242
2032,7/6/2018 21:30,179.10129
2033,7/6/2018 21:45,181.67711
2034,7/6/2018 22:00,178.64032
2035,7/6/2018 22:15,152.2475
2036,7/6/2018 22:30,179.55295
2037,7/6/2018 22:45,156.30069
2038,7/6/2018 23:00,176.4461
2039,7/6/2018 23:15,160.10245
2040,7/6/2018 23:30,182.25702
2041,7/6/2018 23:45,179.82611
2042,7/7/2018 0:00,178.83752
2043,7/7/2018 0:15,176.8349
2044,7/7/2018 0:30,175.4205
2045,7/7/2018 0:45,157.29222
2046,7/7/2018 1:00,175.39386
2047,7/7/2018 1:15,157.24124
2048,7/7/2018 1:30,179.79408
2049,7/7/2018 1:45,155.77765
2050,7/7/2018 2:00,178.26294
2051,7/7/2018 2:15,155.82355
2052,7/7/2018 2:30,176.92595
2053,7/7/2018 2:45,178.78978
2054,7/7/2018 3:00,178.53625
2055,7/7/2018 3:15,182.50577
2056,7/7/2018 3:30,158.90268
2057,7/7/2018 3:45,175.56538
2058,7/7/2018 4:00,180.22464
2059,7/7/2018 4:15,181.50058
2060,7/7/2018 4:30,181.0336
2061,7/7/2018 4:45,178.73463
2062,7/7/2018 5:00,178.56078
2063,7/7/2018 5:15,183.2903
2064,7/7/2018 5:30,178.92354
2065,7/7/2018 5:45,173.51208
2066,7/7/2018 6:00,175.78273
2067,7/7/2018 6:15,201.91676
2068,8/8/2018 7:00,157.55316
2069,8/8/2018 7:15,161.22067
2070,8/8/2018 7:30,160.47198
2071,8/8/2018 7:45,157.72429
2072,8/8/2018 8:00,159.6941
2073,8/8/2018 8:15,160.44527
2074,8/8/2018 8:30,158.14175
2075,8/8/2018 8:45,158.06969
2076,8/8/2018 9:00,158.84776
2077,8/8/2018 9:15,160.80588
2078,8/8/2018 9:30,157.94789
2079,8/8/2018 9:45,157.61604
2080,8/8/2018 10:00,158.55676
2081,8/8/2018 10:15,158.31746
2082,8/8/2018 10:30,156.78148
2083,8/8/2018 10:45,157.38747
2084,8/8/2018 11:00,157.29027
2085,8/8/2018 11:15,159.53261
2086,8/8/2018 11:30,159.09125
2087,8/8/2018 11:45,158.00934
2088,8/8/2018 12:00,156.68167
2089,8/8/2018 12:15,160.1181
2090,8/8/2018 12:30,157.3136
2091,8/8/2018 12:45,159.62923
2092,8/8/2018 13:00,155.14265
2093,8/8/2018 13:15,155.00038
2094,8/8/2018 13:30,157.51984
2095,8/8/2018 13:45,157.4577
2096,8/8/2018 14:00,156.53822
2097,8/8/2018 14:15,154.16776
2098,8/8/2018 14:30,153.53926
2099,8/8/2018 14:45,155.28218
2100,8/8/2018 15:00,158.42915
2101,8/8/2018 15:15,159.46046
2102,8/8/2018 15:30,156.51389
2103,8/8/2018 15:45,157.75542
2104,8/8/2018 16:00,157.83798
2105,8/8/2018 16:15,158.86795
2106,8/8/2018 16:30,160.67372
2107,8/8/2018 16:45,160.24138
2108,8/8/2018 17:00,160.1745
2109,8/8/2018 17:15,160.78851
2110,8/8/2018 17:30,160.39912
2111,8/8/2018 17:45,160.15544
2112,8/8/2018 18:00,158.51764
2113,8/8/2018 18:15,159.14052
2114,8/8/2018 18:30,160.48862
2115,8/8/2018 18:45,160.58276
2116,8/8/2018 19:00,160.95801
2117,8/8/2018 19:15,159.9529
2118,8/8/2018 19:30,161.41495
2119,8/8/2018 19:45,160.7554
2120,8/8/2018 20:00,161.42738
2121,8/8/2018 20:15,158.62274
2122,8/8/2018 20:30,159.19762
2123,8/8/2018 20:45,157.92285
2124,8/8/2018 21:00,158.6115
2125,8/8/2018 21:15,159.49097
2126,8/8/2018 21:30,161.00246
2127,8/8/2018 21:45,163.15646
2128,8/8/2018 22:00,162.21542
2129,8/8/2018 22:15,158.90385
2130,8/8/2018 22:30,158.2891
2131,8/8/2018 22:45,158.50407
2132,8/8/2018 23:00,160.3122
2133,8/8/2018 23:15,158.0584
2134,8/8/2018 23:30,159.0107
2135,8/8/2018 23:45,158.2918
2136,8/9/2018 0:00,156.00688
2137,8/9/2018 0:15,159.27281
2138,8/9/2018 0:30,160.5994
2139,8/9/2018 0:45,159.0013
2140,8/9/2018 1:00,157.9584
2141,8/9/2018 1:15,160.11726
2142,8/9/2018 1:30,159.41077
2143,8/9/2018 1:45,158.35587
2144,8/9/2018 2:00,158.37451
2145,8/9/2018 2:15,159.76324
2146,8/9/2018 2:30,157.4676
2147,8/9/2018 2:45,151.94531
2148,8/9/2018 3:00,152.74709
2149,8/9/2018 3:15,156.97505
2150,8/9/2018 3:30,156.36626
2151,8/9/2018 3:45,155.7151
2152,8/9/2018 4:00,156.28694
2153,8/9/2018 4:15,156.74976
2154,8/9/2018 4:30,155.96487
2155,8/9/2018 4:45,155.34666
2156,8/9/2018 5:00,157.6291
2157,8/9/2018 5:15,159.41615
2158,8/9/2018 5:30,154.98135
2159,8/9/2018 5:45,154.59131
2160,8/9/2018 6:00,155.36436
2161,8/9/2018 6:15,157.42325
2162,8/9/2018 6:30,157.29735
2163,8/9/2018 6:45,156.31996
2164,7/17/2018 7:00,156.26491
2165,7/17/2018 7:15,158.63158
2166,7/17/2018 7:30,156.97594
2167,7/17/2018 7:45,155.94992
2168,7/17/2018 8:00,156.80986
2169,7/17/2018 8:15,160.20903
2170,7/17/2018 8:30,155.44728
2171,7/17/2018 8:45,154.1362
2172,7/17/2018 9:00,154.52406
2173,7/17/2018 9:15,154.66309
2174,7/17/2018 9:30,153.28317
2175,7/17/2018 9:45,155.00748
2176,7/17/2018 10:00,154.47964
2177,7/17/2018 10:15,153.75752
2178,7/17/2018 10:30,155.21753
2179,7/17/2018 10:45,155.70396
2180,7/17/2018 11:00,155.51714
2181,7/17/2018 11:15,158.35202
2182,7/17/2018 11:30,158.98364
2183,7/17/2018 11:45,160.01352
2184,7/17/2018 12:00,159.28423
2185,7/17/2018 12:15,159.884
2186,7/17/2018 12:30,158.38947
2187,7/17/2018 12:45,157.29074
2188,7/17/2018 13:00,157.34868
2189,7/17/2018 13:15,157.48149
2190,7/17/2018 13:30,158.1509
2191,7/17/2018 13:45,156.56839
2192,7/17/2018 14:00,155.54277
2193,7/17/2018 14:15,154.67706
2194,7/17/2018 14:30,155.84207
2195,7/17/2018 14:45,155.55807
2196,7/17/2018 15:00,154.59805
2197,7/17/2018 15:15,155.94144
2198,7/17/2018 15:30,154.94798
2199,7/17/2018 15:45,152.93866
2200,7/17/2018 16:00,157.17693
2201,7/17/2018 16:15,154.11256
2202,7/17/2018 16:30,156.07042
2203,7/17/2018 16:45,158.031
2204,7/17/2018 17:00,156.6266
2205,7/17/2018 17:15,156.29907
2206,7/17/2018 17:30,155.669
2207,7/17/2018 17:45,157.2568
2208,7/17/2018 18:00,158.2926
2209,7/17/2018 18:15,155.49269
2210,7/17/2018 18:30,157.0705
2211,7/17/2018 18:45,158.1451
2212,7/17/2018 19:00,156.89032
2213,7/17/2018 19:15,156.21033
2214,7/17/2018 19:30,156.31593
2215,7/17/2018 19:45,156.8292
2216,7/17/2018 20:00,157.65666
2217,7/17/2018 20:15,157.10382
2218,7/17/2018 20:30,157.96562
2219,7/17/2018 20:45,158.92305
2220,7/17/2018 21:00,155.93895
2221,7/17/2018 21:15,155.92441
2222,7/17/2018 21:30,156.98499
2223,7/17/2018 21:45,156.72002
2224,7/17/2018 22:00,160.577
2225,7/17/2018 22:15,161.79942
2226,7/17/2018 22:30,161.20996
2227,7/17/2018 22:45,161.09474
2228,7/17/2018 23:00,160.84445
2229,7/17/2018 23:15,159.33937
2230,7/17/2018 23:30,159.58879
2231,7/17/2018 23:45,157.91422
2232,7/18/2018 0:00,157.08118
2233,7/18/2018 0:15,157.36218
2234,7/18/2018 0:30,158.3955
2235,7/18/2018 0:45,156.24162
2236,7/18/2018 1:00,155.02596
2237,7/18/2018 1:15,158.91325
2238,7/18/2018 1:30,160.48529
2239,7/18/2018 1:45,159.9163
2240,7/18/2018 2:00,157.26767
2241,7/18/2018 2:15,158.4213
2242,7/18/2018 2:30,158.50261
2243,7/18/2018 2:45,154.72327
2244,7/18/2018 3:00,156.5267
2245,7/18/2018 3:15,159.97702
2246,7/18/2018 3:30,158.28183
2247,7/18/2018 3:45,155.43347
2248,7/18/2018 4:00,156.07945
2249,7/18/2018 4:15,157.10023
2250,7/18/2018 4:30,153.98747
2251,7/18/2018 4:45,157.48796
2252,7/18/2018 5:00,158.11147
2253,7/18/2018 5:15,160.5077
2254,7/18/2018 5:30,155.02556
2255,7/18/2018 5:45,152.36803
2256,7/18/2018 6:00,155.64546
2257,7/18/2018 6:15,159.41182
2258,7/18/2018 6:30,155.88403
